Time,UserName,Tweet_text,All_Hashtags,Followers_count
2021-07-23 23:58:11,PNW_AnCom,"Can you blame them Japan has had one of the more effective approaches to handling covid things are ramping up all over the world and suddenly 10,000 athletes descend upon them If I were a Japanese citizen I'd probably be pissed about it as well The Olympics are a plague https://t.co/Wk2Ac0MggI",[],498
2021-07-23 23:58:11,edschweppe,"""COVID-19 hospitalizations are trending upward in 45 states including MA",[],186
2021-07-23 23:58:11,WeedfeedUK,14 post-Covid patients suffer large abscesses in liver one dies Ganga Ram hospital Coronavirus Outbreak News ⁦ https://t.co/lfUq0oEHEx,[],1645
2021-07-23 23:58:11,DrMCross,Life expectancy in the United States declined by a year and a half in 2020 CDC #COVID is largely (74% to blame Largest one-year decline since World War II Hispanic and Black communities saw the biggest declines #inequality kills Mx https://t.co/WKMP8pPdrB,"['COVID', 'inequality']",1572
2021-07-23 23:58:11,BeeganChic,When Covid and Crime policies make sense... to all the #crimejunkies and #murderinos https://t.co/RZ6pcok8eC,"['crimejunkies', 'murderinos']",216
2021-07-23 23:58:11,attydmcallahan,I don’t understand Isn’t it true that you can get and spread Covid even with the vaccine Isn’t the vaccine just supposed to lessen reduce the symptoms for the person who gets it So I really don’t understand this type of stance…,[],81
2021-07-23 23:58:10,BronaghRoisin,How many people have crossed the southern border &amp entered this country w/o being tested for CoVid?How many of them have been flown or bussed into the interior of this country?Yet Americans are threatened with lockdowns It appears illegals have more freedom than USA citizens.,[],37
2021-07-23 23:58:10,bc_mom_vs_covid,_b _waters that is not true They suffered in March and they were vaccinated as a whole community As a result they were able to get their second doses earlier I lived there a very diverse community.,[],51
2021-07-23 23:58:10,agraybee,COVID The Delta Variant shows how not to do an expansion Hardcore fans may like more of the same but it simply doesn't add anything new to the formula that would make more casual players come back The vaccine remains OP.,[],14875
2021-07-23 23:58:10,CJ94766731,Trump big death rally tomorrow All Republicans welcome COVID &amp Delta viruses in attendance🇺🇸,[],19
2021-07-23 23:58:10,Joel_inPA,_Amanda_x00 Perhaps One could also argue it's discriminatory Particularly if an employer requires it off someone who already recovered from COVID-19 and thus has antibodies Plus the vax doesnt prevent transmission so they aren't protecting anyone who doesn't take it.,[],253
2021-07-23 23:58:10,boobarrymore,being covid neg got me feelin a way https://t.co/tUNqNZJPKy,[],3382
2021-07-23 23:58:09,svizzerams,These are simply Stone's Rules plus the corollaries Trump's belligerence is as infectious as Covid-19 Just look at the GQP members of Congress &amp GQP state legislatures all over the country We are infected with vitriol &amp hate as an entitlement.,[],7377
2021-07-23 23:58:09,quesmic,due to a COVID outbreak from unvaccinated players,[],22
2021-07-23 23:58:09,HildaSolis,My office recently partnered with Bassett Park through their Parks After Dark Concert Series that featured live music resource booths dancing and a COVID-19 vaccine clinic Residents got to enjoy a fun night at the park while getting vaccinated Learn more at the video below https://t.co/kDNJJQJyfn,[],18123
2021-07-23 23:58:09,1111DLH61,More importantly let's see how they feel should he get covid and get very sick.,[],153
2021-07-23 23:58:08,TheNextTech2018,How Tech is Shaping the Post-Covid World https://t.co/8uBHxbAkoR #collaboration #healthcare #permanentremotework #tnt2021 #transportation,"['collaboration', 'healthcare', 'permanentremotework', 'tnt2021', 'transportation']",5292
2021-07-23 23:58:08,BrainRage,_usa104 You're claiming the vast majority of doctors &amp scientists on Earth are either wrong about Covid or dishonest or both the burden of proof is on the person who makes fantastical claims And I didn't say you're not American I said you lack the ability to understand what that means.,[],174
2021-07-23 23:58:08,Nancy79387938,Oh wow Just found out you can’t get vaccinated for 90 days after you (hopefully recover from Covid Who knows what will be going on by then.,[],200
2021-07-23 23:58:08,picobeach1,Didn’t need to be…death and paralysis made a strong enough debate Maybe more non-vaxxers need to watch Covid patients on ventilators like iron lungs in the 40-50s https://t.co/eQJVQcTi3Y,[],271
2021-07-23 23:58:07,Smogdood,Yes some people are confusing HIPPA with privacy but that doesn't change the fact that it is not anyones business if he vaccinated If you are vaccinated and believe in science you are in no danger from him and you're only asking out of some weird Covid voyeurism.,[],29
2021-07-23 23:58:06,cloudcloudxx,Everyone should be like Kakashi and double mask! (and get vaccinated!) #naruto #kakashihatake #Covid https://t.co/4ULjrZnKb5,"['naruto', 'kakashihatake', 'Covid']",181
2021-07-23 23:58:06,GlobalNational,COVID-19 Tourist towns react to Canada-U.S border opening but some say it might be too late https://t.co/Y6KHthet3G https://t.co/FmiCS3t12c,[],214043
2021-07-23 23:58:06,NullenM,_l5ftst So it wouldn’t even be able to handle COVID Got it,[],28
2021-07-23 23:58:06,EZitrin,I know that *it’s said that immunity from prior infection doesn’t last all that long What is known? For people who have previously had Covid and have not been vaccinated what are the data about them their risks their immunity?,[],931
2021-07-23 23:58:06,konman71,_Ireland _ie What are the consequences of any establishment opening and not implementing covid cert checks?,[],42
2021-07-23 23:58:06,maloka_n,Having applied for the covid school jobs at a school that's next door my house twice now I have yet again not been selected But people who come from 50km away get it with ease What's really going on.?#FamilyMeeting,['FamilyMeeting'],19
2021-07-23 23:58:05,AlanEggleston,COVID don't like no braggarts li'l buddy.,[],3429
2021-07-23 23:58:05,FedByTruth,Jim why is no one talking about this even beyond MSM? https://t.co/wtTfVACTPl,[],0
2021-07-23 23:58:05,btshinee0000,generate money for whom not directly to the people maybe to the JPN government and president Bach Tourism isn’t allowed right now in Japan so the people aren’t directly benefitting thus it’s just more JPN people and people involved in the Olympics getting affected by the Covid,[],4
2021-07-23 23:58:05,eyemabee,Absolutely true … Covid shots make you mean.,[],476
2021-07-23 23:58:05,comanchepilot,Sounds like way overprotective Covid era parents Karen’s have nothing better to do.,[],93
2021-07-23 23:58:05,malaymail,Dr Sim Sarawak to tighten SOP beef up border control to curb Covid-19 Delta variant https://t.co/9GBbqV4Moq,[],254528
2021-07-23 23:58:05,JayDi189,I’m 1000 sure I had Covid move ever of 2019 Whole store got infected with something very similar and I had a fever of 105 Almost died pretty much https://t.co/ODDll0YEgt,[],27
2021-07-23 23:58:04,SueVelez19,Republicans say agreement is close Except for transit And broadband And stealing COVID funds https://t.co/zmVRf39aNf,[],36
2021-07-23 23:58:04,WillBrockman2,Do you have sex with every person near you Do you think cruise ships have HIV outbreaks like the COVID outbreaks they experienced last year from breathing the same air in confined spaces?,[],193
2021-07-23 23:58:04,ediiiamin,_Australia Hello from Block E,[],175
2021-07-23 23:58:04,alfabeto,Train firms cut services as staff forced to self-isolate after being 'pinged #skynews #BreakingNews #PleaseRetweet ➯➯ https://t.co/fUcaylQiXG https://t.co/aSUYTZJ8PV,"['skynews', 'BreakingNews', 'PleaseRetweet']",6881
2021-07-23 23:58:04,jatau,Trump and his family had their vaccine shots long before all these smart anti-vaccine people refused to take vaccines many of them were succumbed to COVID-19 not knowing their beloved leader screwed them royally Like Trump Greene got vaccinated long before secretly.,[],44
2021-07-23 23:58:04,LoLoNikol1,I also saw the quick delete earlier and thought that was funny since this was also posted yesterday https://t.co/4Tp1NoCDSB https://t.co/d4De4b5JSM,[],345
2021-07-23 23:58:04,jwystory,yo i’ll get my second covid vaccine tmw inshallah i won't get sick after that,[],1379
2021-07-23 23:58:03,mentallion,5-year-old Georgia boy dies from COVID-19 #BreakingNews #cbsnews ✈✈ https://t.co/HgIAyb7uwu https://t.co/hLb53MIcFF,"['BreakingNews', 'cbsnews']",6567
2021-07-23 23:58:03,calgarydir,Unvaccinated nursing instructor with Covid 'Never in a million years do you think it's going to happen to you https://t.co/yIQj4fs0bu https://t.co/lHU5G7E5wi,[],299
2021-07-23 23:58:03,adchick22,I have asthma All my nurse pals told me COVID would take me down I got Pfizer and there is NO doubt in my mind I'd get it again...because science....and LIFE. #GetVaccinatedORGetCovid,['GetVaccinatedORGetCovid'],3535
2021-07-23 23:58:03,CathyHeyworth,Been waiting for these stats new vaccination rates: https://t.co/6HE9gkH8f1,[],4007
2021-07-23 23:58:02,DebbieSVA,Trump Supporter Who Protested Against Vaccinations Dies of COVID-19 https://t.co/0OXSDM5rO7,[],7041
2021-07-23 23:58:02,LicensePlateGuy,I actually have her two pieces... Honestly I wasn't gonna finish it but still who takes other people's food especially in Covid times,[],26786
2021-07-23 23:58:02,Tricia3114,This lockdown could have been avoided if Scott Morrison did his job There are 3 things he needs to do right now commit to a JobKeeper 2.0 that includes all workers build quarantine facilities and get everyone vaccinated #auspol https://t.co/yK0qZ7vFEU via,['auspol'],118
2021-07-23 23:58:01,ScottTDaley,Filed under well duh The vaccines work https://t.co/4WjFedGhMJ,[],362
2021-07-23 23:58:01,EisStartingOver,Just looked it up Will watch this weekend Actually I really watched a little tv/movies before covid so playing catchup Always up for recommendations because I clearly missed a lot.,[],652
2021-07-23 23:58:01,MarkHalleyPhD,"Go to office for first time in a while to grab something See coworker I haven't seen in over a year. ""Hi It's Mark Halley..."" As though we're on the phone As though he can't see me standing right in front of him. Because COVID has made me forget how to interact with people IRL",[],1338
2021-07-23 23:58:01,NBCPolitics,A U.S appeals court late Friday blocked federal Covid-19 restrictions that had vastly cut back the number of cruise ships operating from Florida's ports https://t.co/r0Huuqm2c3,[],633340
2021-07-23 23:58:00,samacharnews_in,Covid 3rd wave possible reasons mutations in virus pool of susceptible population pandemic latest news https://t.co/2c6iiYSDxQ,[],278
2021-07-23 23:58:00,21Savvy,Bro relax Much like Covid relief and voting rights infrastructure improvements are what the people want (D and R) The Republican leadership is in the pocket of the corporations Therefore they will never do what’s right for you and I Same reason they don’t pay taxes and udo,[],524
2021-07-23 23:58:00,qick4267_tom,Number of Covid patients in English hospitals up 30 in a week https://t.co/8vvlXZwZUy,[],7602
2021-07-23 23:58:00,getp2mask,Face Masks Making sure you wash it #covid #covid19 #pandemic #coronavirus #facemaskhttps://getp2mask.com/coronavirus/coronavirus-a-users-guide-to-wearing-a-face-mask-to-the-shops/,"['covid', 'covid19', 'pandemic', 'coronavirus']",19
2021-07-23 23:57:59,joehick58,Sanders Promises To Spread COVID If Elected Arkansas Governor https://t.co/8MX32zchZp via,[],17756
2021-07-23 23:57:59,missdar429,Let's take a poll How many ppl who did not get vaccinated who got sick with covid hospital on ventilation hopefully home recovering are saying nah don't get vaccinated It's not that bad How many Every single interview I've seen these ppl regret not getting vaccinated.,[],47
2021-07-23 23:57:59,M1KEHONCHO,Telling my kids this is how #COVID started.,['COVID'],280
2021-07-23 23:57:58,GregoryDraws,Yeah we have our costume plans and covid masks.,[],559
2021-07-23 23:57:58,Thumper18560818,_Hippie _Alford _see_see _bunny _1776 _bruette _nye _Esq29 _Doom _artiga Covid 19 is not a respiratory virus? Can I get you to repeat that please….😂😂😂😂😂,[],79
2021-07-23 23:57:58,MikeVa011235813,Covid cases are at a record high because of mass testing (and outright lies with the PCR test that's run at ct 45 and produces 100 false positives Perhaps we need to start mass polygraph testing media figures and politicians instead and see how fast the virus disappears then,[],20
2021-07-23 23:57:58,ForestPathology,Nope All science logic experts and the fact that 99 of those being affected by Covid currently prove you wrong Go troll your nonsense and then elsewhere.,[],1662
2021-07-23 23:57:57,williamions,Trump had little to do with vaccine development He should have rallied the country to defeat COVID but he didn't That's why he lost the election.,[],157
2021-07-23 23:57:57,AshevilleFirst,The Flimsy Evidence Behind the CDC’s Push to Vaccinate Children by https://t.co/sIELaSj7tB via,[],438
2021-07-23 23:57:57,W_D_Ferguson,_Biles The gymnasts aren’t at the opening ceremonies because of Covid precautions and Sue Bird is amazing!!,[],1066
2021-07-23 23:57:57,oldbluedog,_Wendy No Covid has been managed properly since Day 1 when they had bat soup in a lab somewhere.,[],188
2021-07-23 23:57:57,Ken_gomoose,So they were 50 in reasonably good health and just keeled over from COVID I'm calling bullshit.,[],200
2021-07-23 23:57:55,DaryRezvani,Not saying I agree with it but if I’m the XFL I’m using this COVID rule to my advantage.,[],6780
2021-07-23 23:57:55,cocoabean717,There were lots of missteps with the polio vaccine Read The Cutter Incident We’ve come a long way since then The COVID vaccine is much safer.,[],8078
2021-07-23 23:57:55,CynthiaStarks2,Nah Children are the least likely to get Covid and if they're over 12 they can be vaccinated Let them go to school mask-free.,[],1074
2021-07-23 23:57:55,shywrestlingfan,_102 _Ham Covid is just another strain of SARS which has been around The base of what this vaccine is has been around but it never was a big problem until now There was always research and stuff being done It just didn’t have global support cause it didn’t make money at that time,[],35
2021-07-23 23:57:55,VMaquisards,Texas veterans homes overseen by George P Bush were often the deadliest places to be during COVID-19 pandemic https://t.co/knQPac3kb8,[],317
2021-07-23 23:57:54,shaqeysheaa_,Was going get a gym membership but with covid look like ima be hitting the track or sumn,[],3886
2021-07-23 23:57:54,swtyndall,Family says conservative radio host has changed his tune on vaccines after he was hospitalized with Covid-19 CNN https://t.co/oztS8Dv9nR https://t.co/wf3WMq9GXG,[],17834
2021-07-23 23:57:54,JSMazarr,E. There wasn't a safe effective treatment being belittled &amp censored https://t.co/fzlxKy535B,[],536
2021-07-23 23:57:54,LTSmash420,❤️👍As Parents Forbid Covid Shots Defiant Teenagers Seek Ways to Get Them #SARSCoV2 #Covid19 #polqc #assnat #polmtl https://t.co/0NK7ZkMt9w,"['SARSCoV2', 'Covid19', 'polqc', 'assnat', 'polmtl']",5853
2021-07-23 23:57:54,rennymc33,Please help #Covid #LongHaulers in #Boston #MA with extended #Stimulus payments We are debilitated unable to work and are the forgotten ones in desperate need of help 🙏🏼,"['Covid', 'LongHaulers', 'Boston', 'MA', 'Stimulus']",78
2021-07-23 23:57:53,EZitrin,COVID-19 question Knowledgeable answers only please. What is known about the vulnerability of people who have previously had Covid to reinfection with Delta Variant &amp likely seriousness of a next illness? Facts only please Cites to experts and legit scientific sources welcome.,[],931
2021-07-23 23:57:53,anne_barbano,Alabama Gov Kay Ivey ‘Time to start blaming the unvaccinated folks for covid-19 spike The Washington Post https://t.co/cvsWNFxFcX,[],3620
2021-07-23 23:57:52,shaunmathis,Its never been about covid its always been about the vaccine the vaccine was created before covid existed,[],6
2021-07-23 23:57:52,de_solamM,An unvaccinated man who was hospitalized in Baton Rouge Louisiana after he contracted COVID-19 and developed severe pneumonia said he still won’t receive the vaccine https://t.co/FDBkSobUIg a través de,[],12
2021-07-23 23:57:52,Leighbra,I told my husband I really want a vacation (camping &amp he reminded me I have to give our elderly cat fluid injections twice a day &amp our elderly deaf-blind dog &amp 4 chickens also exist Well damn here I thought it was just everybody's work schedules &amp covid standing in my way.,[],2911
2021-07-23 23:57:52,dablanco79,I think people should read the whole article and not just rely on the headline to get a better perspective that the vaccines are working and saving lives https://t.co/42CetkFCjO,[],218
2021-07-23 23:57:52,sewobsessive,I don’t want anyone to get covid (had it and still have issues but don’t use your platform to be an anti-vaxxer #greatergood,['greatergood'],224
2021-07-23 23:57:52,trs5551212,Actually it’s the ’s Democrats always have to clean up Republican’s messes You all denied covid until it was too late crashed the economy with 10’s of millions unemployed.,[],2245
2021-07-23 23:57:52,anyislands,Delta force Ex-FDA commissioner predicts there will be a 'peak in COVID-19 cases in late August or early September as infections rise by 268 and packed hospitals say they are already turning patients AWAY via https://t.co/vwt6HqNBFn https://t.co/X5pU90M2W2,[],138
2021-07-23 23:57:51,TekshowPlays,Absolutely false It’s been out since December over 340 million shots in American arms We know how it works and it doesn’t change your dna It doesn’t cause problems it prevents death from covid https://t.co/UupUJd3vhL,[],346
2021-07-23 23:57:51,10_destroy,_1984 Who is this Can’t see it I’m blocked 🥺,[],800
2021-07-23 23:57:51,CatoLibi,Do you know anyone with COVID-19? Yes Well they should have taken the vaccine Well they did https://t.co/Xnq9IbHHXB,[],115
2021-07-23 23:57:51,GUYVER214,_Drumpf So an undefeated high school football team should get paid millions?,[],10
2021-07-23 23:57:51,Prysmith,Biden Officials Now Expect Vulnerable Americans to Need Booster Shots https://t.co/RcAZuXIVL2,[],5590
2021-07-23 23:57:50,RichardHorton15,A better indicator of vaccine effectiveness is the reduction of the rate of long COVID hospitalisation and death in those vaccinated https://t.co/KzyNdJOTnn,[],84
2021-07-23 23:57:49,kodomonoie1,No Tokyo Olympics As COVID Spikes in Japan Calls Grow to Cancel Games IOC Refuses Who Profits https://t.co/AWiDrhMlli via,[],1560
2021-07-23 23:57:49,vrisjohn,ive catched covid twice and survived yall wish,[],87
2021-07-23 23:57:49,FrankAmari2,"Are there more than 15 cases yet? February 26 2020: ""And again when you have 15 people and THE 15 WITHIN A COUPLE OF DAYS IS GOING TO BE DOWN TO CLOSE TO ZERO that’s a pretty good job we’ve done...We’re going very substantially down not up.” https://t.co/c7HV5HNREG",[],13108
2021-07-23 23:57:49,German_Dictator,https://t.co/D6WqCPXt7j White House declines to release number of breakthrough COVID-19 cases among vaccinated staff USA TODAY Our Hashtag https://t.co/tDeW0hb5So 2020 #FWN #freeworldnews #today,"['FWN', 'freeworldnews', 'today']",825
2021-07-23 23:57:48,DeborahDenno,Biden Officials Now Expect Vulnerable Americans to Need Booster Shots https://t.co/EQhqlx5cMZ,[],1448
2021-07-23 23:57:48,jrlion14,Nurse reveals how she pranks Covid deniers who call her a crisis actor https://t.co/xVema95fc4,[],494
2021-07-23 23:57:48,AussieVal10,"Healthy people tested today in Victoria 39,846 to find 12 people with “covid” Infection rate 0.0301% Amount spent on testing 99.9699 of healthy people: 😳39,834 x $200 $7,966,800😳 (Positive 12 x $200 $2,400 Millions spent daily looking for the pandemic https://t.co/fNexcnPeae",[],2887
2021-07-23 23:57:47,Malcolm92163717,Survival is not the only thing to worry about. https://t.co/VVjX89uws4,[],7
2021-07-23 23:57:46,jjv124,_notcapn Much like the teams must submit injury reports I'd wager the covid info is sent as well,[],641
2021-07-23 23:57:46,yllihclover,. the UK failed to deliver on a successful #G7 summit We don’t have time to waste for #COP26 you and your government must step up to show true global leadership and rally the scale of commitments required to tackle the #ClimateCrisis https://t.co/YKiQtbJ4J7,"['G7', 'COP26', 'ClimateCrisis']",110
2021-07-23 23:57:46,777SpiritDreams,"1 minute 46 second video DAHBOO7 ⬇️ UK COVID Testing Company MOLOGIC is being purchased by SOROS &amp GATES ! WHY ? ⬇️ isn't this a downright ""conflict of interest"" ⬇️ https://t.co/pO5ApINp65",[],758
2021-07-23 23:57:46,Lexi_Malott,Covid 😭 I-,[],1235
2021-07-23 23:57:46,jazmiinedeanna,who’s bright fucking idea was it to give a bad bitch covid on her birthday weekend,[],1008
2021-07-23 23:57:46,_maaraandaa,Before covid life was great and had a great laying job now trying to find a job with good pay is a headache,[],129
2021-07-23 23:57:45,msemmacrabtree,How is it that people STILL aren’t taking covid seriously???,[],92
2021-07-23 23:57:45,c_ssias,ok but im so proud of my incredibly conservative mother for arguing with my aunt because i ripped into her for consuming biased media about covid stats and she’s now ✨calling my aunt out on her shit✨,[],87
2021-07-23 23:57:45,ktvocalstudio,"""Positive Coronavirus Test Halts Shakespeare in the Park for Third Night by BY SARAH BAHR via NYT https://t.co/6gUb9tUovY",[],81
2021-07-23 23:57:45,boewid,On the left COVID On the right with a sword and shield vaccine If a seven year old can figure it out.. https://t.co/mITVY19CRs,[],284
2021-07-23 23:57:45,dannyboy0905,If vaccinated people are still getting Covid and spreading it like unvaccinated people why then is it only the unvaccinated Honest question btw.,[],65
2021-07-23 23:57:45,Waunahavefun,At this point regarding the Covid-19 vaccine is preaching to the choir or purposely bullying (Remind you of the former guy?) Either way it’s not going to gain you more viewership.,[],125
2021-07-23 23:57:45,xProgressiveT,It’s the fact the GOP and conservative media know that the unvaccinated are the reason for the surging number of cases and that most of the unvaccinated are their voters It would go up regardless due to the new strain of COVID but not near as fast as it is,[],15
2021-07-23 23:57:44,ControlTheFight,Just like there is no “COVID VACCINE” and “It mitigates symptoms not contagion” Your confidence in what you say is good and all but it would help if it were a warranted confidence.,[],202
2021-07-23 23:57:44,pinkeremophila,NSW resident here Don’t believe for a moment this ‘jabs are the only way out now line from Gladys &amp co Yes vaccination absolutely vital but would take weeks to impact current delta outbreak NSW must lock down harder now 1/3 #covid19nsw #covid19vic https://t.co/11l8570XGF,"['covid19nsw', 'covid19vic']",2
2021-07-23 23:57:44,StephimYEG,Covid case growth is to be expected when you tell people to take off their masks and throw a stampede for Pete’s sake 🤦‍♀ https://t.co/QzlGwDIkHD,[],246
2021-07-23 23:57:43,rennymc33,Please help #Covid #LongHaulers in #Boston #MA with extended #Stimulus payments We are debilitated unable to work and are the forgotten ones in desperate need of help 🙏🏼,"['Covid', 'LongHaulers', 'Boston', 'MA', 'Stimulus']",78
2021-07-23 23:57:43,chriskeach,Delta COVID-19 variant detected in Provincetown cluster Massachusetts DPH confirms https://t.co/OiZxjPslgt,[],126
2021-07-23 23:57:42,loudblasphemous,Well sort of 25 of all USD was printed in the last 8 months Covid really kicked things off with no one working You can only keep kicking the can until you hit a wall,[],28
2021-07-23 23:57:41,macdonald_julie,The perils victories and imponderables ahead in Australia’s fight to defeat COVID-19 The New Daily https://t.co/zMAFdYVYQk,[],1805
2021-07-23 23:57:41,w_m3d,Portugal Court Shows Only 0.9 of Previous ‘Verified Cases Actually Died of COVID-19 https://t.co/HE9lf4yLBc via,[],102
2021-07-23 23:57:40,SharonBlueWave,In other countries but l don’t think in America not sure the biggest problem with COVID vaccines is trump and GOP made it political crisis instead of a health crisis-although trump and most GOP got the COVID vaccines,[],8542
2021-07-23 23:57:40,covidlatino,99 of new #COVID infections and hospitalizations are in unvaccinated individuals Help #BeatThePandemic &amp get us back to normal by getting your #vaccine today _Transborder https://t.co/ML1Aoix1Xx,"['COVID', 'BeatThePandemic', 'vaccine']",97
2021-07-23 23:57:40,bigrobjh,_Airways we returned home on BA2645 tonight 24 hrs before the flight I received a text asking me to download the VeriFLY app to upload proof of vaccination and negative COVID tests etc only to get to the airport for the check in agent to tell me he’s not trained for it?,[],42
2021-07-23 23:57:40,ENTlTY187,Especially with the rash of nfl athletes that have died from covid He is just selfish,[],13
2021-07-23 23:57:40,lsmith3432,As a nurse I was mandated to take series of vaccinations or I wouldn’t have had a job…so for the life of me I can’t understand how so many health care professionals are fighting the Covid Vaccine while in a pandemic. please make it make sense.😡,[],197
2021-07-23 23:57:39,JaneNCA,If The Unvaccinated are largely Republican and the people dying from Covid are largely Unvaccinated (and couldn’t possibly wear a mask or social distance https://t.co/Ld1Na3KiGN,[],300
2021-07-23 23:57:39,jammin1001,I want a single person advocating for removal of taxpayer funded healthcare for unvaxxed people to explain why smokers and the obese should still receive such treatment. All are 'preventable' Smoking and obesity costs waaaay more in treatments than covid. It's spite admit it.,[],51
2021-07-23 23:57:39,CountyVentura,As cases continue to rise in our county now is the time to get vaccinated COVID-19 vaccines are our best protection from serious illness and death from the virus More info https://t.co/kQt5ZdDFJ2 Find additional vaccine sites at https://t.co/tq3EXwpAfx https://t.co/a8CD2gyziq,[],19560
2021-07-23 23:57:39,CTULocal1,CPS plans to rehire Aramark to keep schools “clean. https://t.co/IDMApIrGGc,[],61648
2021-07-23 23:57:38,pmginmyhead,Let’s name it “Trumps CoVid Vaccine” It kinda works for both party’s.,[],304
2021-07-23 23:57:38,drbairdonline,America’s Frontline Doctors filed motion July 19 in fed court to stop admin of EUA Covid-19 vaccines for 1 18 &amp younger 2 all who have recovered from COVID &amp thus acquired natural immunity 3 every other American who has not received informed consent https://t.co/baTVFBJSyU,[],40444
2021-07-23 23:57:38,adipose_papers,Body mass index and risk of COVID-19 diagnosis hospitalisation and death a cohort study of 2 524 926 Catalans https://t.co/RUbhTFVCMr https://t.co/aBKabRbTK0,[],893
2021-07-23 23:57:38,galexc6,_Drumpf I doubt you've really looked into this case It's not apples to apples They had a chance to have the same contract as the men and they chose not to do it There's also the issue of FIFA which is not ruled by the United States.,[],175
2021-07-23 23:57:38,MichaelMongiar1,must have contracted Covid of the brain!!!!,[],0
2021-07-23 23:57:38,Wildcatalum,Biden Officials Now Expect Vulnerable Americans to Need Booster Shots https://t.co/W8Zi2ocIDN,[],2623
2021-07-23 23:57:37,raoulcamacho,Should you be worried about Covid if you're vaccinated Experts explain breakthrough cases https://t.co/d6uijZasf9 via,[],1886
2021-07-23 23:57:36,MariaMa75257167,It’s child abuse When will the Japanese government get it through their thick heads that covid is airborne and you don’t mess with Delta.,[],15
2021-07-23 23:57:36,dcs_g,BREAKING people with deficient immune response in the nose have worse COVID outcomes. https://t.co/QuqMuWYZEb,[],174
2021-07-23 23:57:35,AllisonMY,_Kim Two year olds can’t the vaccine yet She has Covid.,[],1763
2021-07-23 23:57:35,the_jshrade,_greco97 There is a higher percentage I die from Heart Disease Cancer or nearly suicide than Covid I like my chances.,[],23
2021-07-23 23:57:35,newsfilterio,Real-World Data In Canada Shows AstraZeneca's COVID-19 Jab Is Over 80 Effective Against Variants $AZN https://t.co/LgpsVO2Raw,[],15518
2021-07-23 23:57:35,bmangh,Covid-positive man disguised as wife boards flight https://t.co/X1AKjgeYWZ,[],14727
2021-07-23 23:57:34,aerorella,Is it really a big surprise why we’re up in COVID #’s You’re letting any and all across the borders without testing Then you bus them to and dump them off in the red states in hope of flipping the state. (Sorry But that one’s funny. Still surprised?,[],37
2021-07-23 23:57:34,SordShock21,As the world reopens the first place I'm visiting is bustling busy #NewYork My friends has been to New York in the past before the covid struck,['NewYork'],2546
2021-07-23 23:57:34,RPfisier,Not really as most people who are vaxxed don't get long covid,[],46
2021-07-23 23:57:34,GottaLaff,U.S health officials increasingly think people who are 65 or older or immunocompromised will need Covid vaccine booster shots https://t.co/EyABmhVjLQ,[],56229
2021-07-23 23:57:34,MichaelSKNeel,That’s the Omega formula in the background Y’all trying to bring Darkseid here in top of COVID?!,[],131
2021-07-23 23:57:34,drpatfarrell,Biden Officials Now Expect Vulnerable Americans to Need Booster Shots https://t.co/3bhvsND7YW,[],9498
2021-07-23 23:57:33,calisandstorm,I had a very heated debate today with two of my students that won’t get vaxxed because they don’t think it’s FDA approved &amp they think it kills just as many people as COVID Thankfully today was my last day of work Oh &amp one of those students is getting tested tomorrow 🙄,[],374
2021-07-23 23:57:32,Darlenelesch1,covid has been really cruel so sorry https://t.co/xCmQYrycL1,[],127
2021-07-23 23:57:32,hesti_rya,covid?,[],4389
2021-07-23 23:57:32,LornaMoxham,It’s OK to express how frustrating annoying lonely and angry you are at COVID Expressing feelings is helpful You don’t always have to be positive.,[],2432
2021-07-23 23:57:32,JohnColetta00,_gal I got your original point and agree with STUPIDLY being able for this Point mainly trying to make was only people living under a rock in the USA weren’t able to know what our government leaders were saying regarding COVID.,[],159
2021-07-23 23:57:31,ThomasKuenzli,Conservative Radio Host Who Downplayed Vaccines Seriously Ill With COVID-19 https://t.co/v8W4h6muCV,[],1698
2021-07-23 23:57:31,ExBulletinUk,COVID As Boris Johnson begins ‘Independence Day in isolation Tesco seems to care more about public safety than Vladimir McTavish https://t.co/37Oci412L5,[],388
2021-07-23 23:57:31,aerwaves_,"You RECOVERED from #COVID19 You have long lasting #InnateImmunity https://t.co/ksJeCgasnj The injections simply do NOT provide immunity &amp the ""vaccine eliminates natural antibodies","['COVID19', 'InnateImmunity']",3248
2021-07-23 23:57:30,ChazAnancini,Damn she’s back I thought for sure she got covid and was hiding in a hospital,[],61
2021-07-23 23:57:30,FrankAmari2,"Are there more than 15 cases yet? February 26 2020: ""And again when you have 15 people and THE 15 WITHIN A COUPLE OF DAYS IS GOING TO BE DOWN TO CLOSE TO ZERO that’s a pretty good job we’ve done...We’re going very substantially down not up.” https://t.co/c7HV5HNREG",[],13108
2021-07-23 23:57:29,sevenbarlounge,So let me get this straight in my head I can have Adenovirus Influenza Rhonovirus Tuberculosis Neisseria Meningitidis and I can eat in a restaurant and go to the pub but if I haven’t had the vaccine for #Covid_19 (aka nasty cold virus) I’m barred Seriously https://t.co/XM6NVCrxVi,['Covid_19'],608
2021-07-23 23:57:29,Covid_Drumpf,That would be the women Nice try though.,[],151
2021-07-23 23:57:29,rennymc33,Please help #Covid #LongHaulers in #Boston #MA with extended #Stimulus payments We are debilitated unable to work and are the forgotten ones in desperate need of help 🙏🏼,"['Covid', 'LongHaulers', 'Boston', 'MA', 'Stimulus']",78
